DATE,TIME,VOLTAGE,CURRENT,AMBIENT,TARGET,HUMIDITY,SEASON,Power,Hour,TempDiff,TimePeriod
26-09-2022,1900-01-01 14:00:00,19.70347367326459,2.312854069391312,33.096688332328284,54.22170993052331,31.636480077048088,sunny,45.57125926635459,14,21.125021598195026,Afternoon
10-09-2022,1900-01-01 12:00:00,17.908106114018903,0.039102617930208056,34.9062031497069,54.04928687308915,71.73610724545443,cloudy,0.7002538312301041,12,19.143083723382254,Afternoon
20-09-2022,1900-01-01 11:00:00,20.69854652176195,2.7360434676207244,34.85015551788203,54.9198795227728,36.55001884518852,little sunny,56.632123000110454,11,20.069724004890773,Morning
04-09-2022,1900-01-01 14:00:00,17.667542728327543,0.01,39.08617181935513,56.697575228118424,88.99443394430418,rainy,0.17667542728327543,14,17.611403408763294,Afternoon
23-09-2022,1900-01-01 17:00:00,18.597093580884682,1.2585480820110386,33.16028061018741,48.060801946912115,32.3583795860746,little sunny,23.405336457202214,17,14.900521336724708,Evening
28-09-2022,1900-01-01 16:00:00,19.850914437117794,0.01,36.652599632194544,53.86446421842741,17.600170617976946,sunny,0.19850914437117795,16,17.211864586232863,Evening
06-09-2022,1900-01-01 11:00:00,18.536292094485745,0.1112163322540509,29.389190366145197,48.341685265880386,61.53276808660842,cloudy,2.0615384203384637,11,18.95249489973519,Morning
14-09-2022,1900-01-01 15:00:00,18.7051716288178,0.039624581365133506,34.81609071600526,54.12908506914426,67.01724673933172,cloudy,0.7411845951548778,15,19.312994353138997,Evening
13-09-2022,1900-01-01 11:00:00,18.525404808668032,0.10267618844714879,35.49451394475906,48.39916497004688,87.22102518991527,rainy,1.9021179551945153,11,12.90465102528782,Morning
01-09-2022,1900-01-01 12:00:00,17.750489760858038,0.01,37.17788971561169,49.85773778100285,87.32292598106513,rainy,0.17750489760858038,12,12.679848065391155,Afternoon
22-09-2022,1900-01-01 15:00:00,19.713982885807834,1.2976098592975178,39.2114962603027,60.23190622176801,36.54208598087942,little sunny,25.581058558646777,15,21.020409961465305,Evening
15-09-2022,1900-01-01 13:00:00,18.072636763471873,0.01,35.94788646473035,55.21676013351977,74.24962535743835,cloudy,0.18072636763471875,13,19.268873668789418,Afternoon
18-09-2022,1900-01-01 17:00:00,18.603729968148738,1.1307782194100704,35.32265834567121,52.79919250540314,39.1248182534283,little sunny,21.036692647768994,17,17.476534159731933,Evening
02-09-2022,1900-01-01 10:00:00,18.198367569371126,0.21440274672339374,28.50451732518375,47.17924704122906,72.79321354165565,cloudy,3.9017799927551,10,18.674729716045313,Morning
17-09-2022,1900-01-01 15:00:00,19.893735726773272,1.154079574608197,38.9919711108599,60.355643858961734,34.20786718347102,little sunny,22.95895406492239,15,21.363672748101834,Evening
09-09-2022,1900-01-01 15:00:00,18.592586012463443,0.01,39.322502162858115,61.035419297048314,84.04243066041869,rainy,0.18592586012463444,15,21.7129171341902,Evening
28-09-2022,1900-01-01 10:00:00,19.301959781779704,0.2892801331280965,35.05908642313634,46.23123022362181,23.764446611499217,sunny,5.583673495306397,10,11.172143800485465,Morning
30-09-2022,1900-01-01 12:00:00,18.891569968284717,0.03776442380492591,29.315176092418884,47.56835610342166,23.035988318835813,sunny,0.7134292546227148,12,18.253180011002772,Afternoon
01-09-2022,1900-01-01 11:00:00,18.508388725931088,0.11288642458228493,35.69569513289544,48.42228642527996,83.59761700741225,rainy,2.0893458280494324,11,12.72659129238452,Morning
21-09-2022,1900-01-01 13:00:00,19.815077282388117,2.1545266012622153,37.17335436945717,50.784388646684235,36.27643841996114,little sunny,42.6921111109718,13,13.611034277227063,Afternoon
13-09-2022,1900-01-01 17:00:00,19.885237790302536,0.01,35.05636039899656,47.93982338770791,86.22896732573818,rainy,0.19885237790302537,17,12.88346298871135,Evening
14-09-2022,1900-01-01 12:00:00,18.080839601099566,0.10862723794463112,34.63003609053945,53.57123998965578,72.63624342007571,cloudy,1.9640716655873518,12,18.94120389911633,Afternoon
27-09-2022,1900-01-01 17:00:00,20.05376703675841,0.1336723248131041,36.07629542310462,47.349861176004055,28.23483755345098,sunny,2.68063366106389,17,11.273565752899437,Evening
20-09-2022,1900-01-01 17:00:00,18.50806252625733,1.2155731337287017,33.23125280214008,48.23902812490648,33.36017150672104,little sunny,22.497903564289373,17,15.007775322766406,Evening
30-09-2022,1900-01-01 10:00:00,19.366562001705528,0.3486970219850404,35.18572250669197,53.267448313776335,24.56731640296365,sunny,6.75306249608336,10,18.081725807084368,Morning
08-09-2022,1900-01-01 14:00:00,17.737180099596397,0.020886381645593213,38.08317334050138,57.52760054496506,87.18558868007095,rainy,0.3704655128767914,14,19.44442720446368,Afternoon
24-09-2022,1900-01-01 13:00:00,18.18482714263598,0.01,38.896195808892905,51.68920513592388,21.84814228641158,sunny,0.18184827142635981,13,12.793009327030973,Afternoon
16-09-2022,1900-01-01 16:00:00,20.516615663000852,1.1482770215799927,35.3803460254386,55.092524625681136,32.404300678837615,little sunny,23.558758326412047,16,19.712178600242538,Evening
21-09-2022,1900-01-01 17:00:00,18.44025380526904,1.110969994768304,35.51034626088986,52.28698196774201,34.64013753389687,little sunny,20.486568673565944,17,16.776635706852147,Evening
28-09-2022,1900-01-01 14:00:00,18.587446848076624,0.01,39.83377934795802,56.59785185909345,23.035438760520172,sunny,0.18587446848076625,14,16.76407251113543,Afternoon
29-09-2022,1900-01-01 17:00:00,20.05269787215533,0.12033052551362038,33.383503455083364,48.88368936472102,25.11140765285109,sunny,2.412951672922308,17,15.500185909637658,Evening
01-09-2022,1900-01-01 10:00:00,18.318642575240595,0.09684361439852149,32.77261171332544,47.05109458594661,84.52251368917574,rainy,1.7740435578609388,10,14.278482872621169,Morning
03-09-2022,1900-01-01 13:00:00,17.965242775863278,0.01,34.921163387656534,55.47861930515387,62.46684744245881,cloudy,0.17965242775863277,13,20.557455917497336,Afternoon
29-09-2022,1900-01-01 11:00:00,19.54518119283146,0.19589903236922676,34.805083814727276,54.45970357912033,23.91928866506894,sunny,3.8288820831568926,11,19.654619764393054,Morning
11-09-2022,1900-01-01 12:00:00,18.01604616052497,0.01,34.76573836964317,54.03975515764062,76.66321468510283,cloudy,0.18016046160524968,12,19.274016787997454,Afternoon
18-09-2022,1900-01-01 15:00:00,19.94236482419719,1.0587457998132894,39.067518067020174,59.67987784522378,41.44782650568105,little sunny,21.11389499596306,15,20.612359778203604,Evening
03-09-2022,1900-01-01 16:00:00,19.894131614649236,0.01,32.98517908364031,54.16596958149263,65.05067908819234,cloudy,0.19894131614649235,16,21.18079049785232,Evening
28-09-2022,1900-01-01 10:00:00,19.243497457842786,0.027125185404046764,35.15663155769179,46.54677806515455,22.76710014898026,sunny,0.5219834363662882,10,11.39014650746276,Morning
14-09-2022,1900-01-01 13:00:00,18.035659607012125,0.05121733542847922,35.91817939875661,55.53647839601662,74.38836801188141,cloudy,0.9237384277662137,13,19.618298997260013,Afternoon
23-09-2022,1900-01-01 10:00:00,20.412172585450886,2.430323615934113,34.78408860687536,54.12564372895124,35.87994693499752,little sunny,49.60818508694417,10,19.34155512207588,Morning
17-09-2022,1900-01-01 16:00:00,20.424192551264053,1.3052387802292496,35.201520972810115,55.09460588442855,36.77601650157746,little sunny,26.658448172779217,16,19.893084911618438,Evening
03-09-2022,1900-01-01 13:00:00,18.18069353161678,0.10284010554437256,35.100299648710816,55.30115845896103,66.8085144281917,cloudy,1.869704441661361,13,20.20085881025021,Afternoon
16-09-2022,1900-01-01 13:00:00,19.797450524815495,1.8551334988624957,38.1234621184205,51.17316152172145,37.71486243859832,little sunny,36.72691366065812,13,13.049699403300949,Afternoon
05-09-2022,1900-01-01 10:00:00,18.107051665990927,0.18171387103127482,32.71071726604711,47.33195208599596,83.55204191577822,rainy,3.290302451190505,10,14.621234819948846,Morning
02-09-2022,1900-01-01 15:00:00,18.567912743249728,0.06851773944478452,35.3510777512999,54.58335987158585,68.3396388533797,cloudy,1.272231407375479,15,19.23228212028595,Evening
05-09-2022,1900-01-01 16:00:00,19.95788630250422,0.01,35.549824469214585,55.09956118370992,84.59277614947199,rainy,0.1995788630250422,16,19.54973671449534,Evening
10-09-2022,1900-01-01 17:00:00,19.869898847955408,0.01,33.062464005434485,47.762104058910296,64.51164083225765,cloudy,0.19869898847955408,17,14.699640053475811,Evening
05-09-2022,1900-01-01 14:00:00,17.659803322085093,0.01,39.18293305405943,56.45153825107821,87.14329917642485,rainy,0.17659803322085094,14,17.26860519701878,Afternoon
25-09-2022,1900-01-01 16:00:00,19.93885599361036,0.1148930365074076,37.04577737268405,55.125840632226286,22.58072682511241,sunny,2.290835709589818,16,18.080063259542236,Evening
17-09-2022,1900-01-01 16:00:00,20.442089821551708,1.1502092494111602,35.363600122623986,54.87700419017071,35.10009616397947,little sunny,23.51268079004251,16,19.513404067546723,Evening
22-09-2022,1900-01-01 16:00:00,20.461978687807633,1.3022933617889998,36.466298335658195,58.66762842727985,31.764209867306285,little sunny,26.64749901419987,16,22.201330091621656,Evening
02-09-2022,1900-01-01 15:00:00,18.736093469613046,0.010319482106034655,35.33489424334849,55.26160173455806,57.63446482345229,cloudy,0.19334678129666458,15,19.926707491209577,Evening
04-09-2022,1900-01-01 17:00:00,20.052407862338537,0.1008618216534251,35.35079624143484,47.55563357819719,84.50772635403308,rainy,2.0225223855329286,17,12.204837336762346,Evening
21-09-2022,1900-01-01 17:00:00,18.443467849015143,1.047289252457515,35.10410504460185,51.62173441597391,33.202770407387916,little sunny,19.31564565631928,17,16.51762937137206,Evening
25-09-2022,1900-01-01 14:00:00,18.706218692059853,0.039547055003305465,39.91931712198738,56.14515018523574,26.813795433671306,sunny,0.7397758595187518,14,16.22583306324836,Afternoon
30-09-2022,1900-01-01 12:00:00,18.955255350708168,0.14139533658700595,29.38779326930036,47.076080459046665,23.31099719965618,sunny,2.680184710406027,12,17.688287189746305,Afternoon
28-09-2022,1900-01-01 10:00:00,19.245241746285497,0.18655399139994744,34.66480928370868,47.134497600382566,28.563430632167073,sunny,3.590276663226454,10,12.469688316673889,Morning
12-09-2022,1900-01-01 12:00:00,17.841849058144643,0.01,37.2203857012515,48.138690215939825,85.36570336374947,rainy,0.17841849058144643,12,10.918304514688323,Afternoon
28-09-2022,1900-01-01 12:00:00,18.758984137750584,0.21074716871968008,38.24686825940418,49.14792596278597,28.02988224121021,sunny,3.9534027950883246,12,10.901057703381788,Afternoon
04-09-2022,1900-01-01 14:00:00,17.701136671717833,0.01,38.63863426976641,57.47704768179113,89.90047221553492,rainy,0.17701136671717835,14,18.838413412024714,Afternoon
23-09-2022,1900-01-01 12:00:00,20.728920426765093,2.95964709139335,28.901661336398213,46.868881914792695,34.92543308264656,little sunny,61.35028904879951,12,17.967220578394482,Afternoon
23-09-2022,1900-01-01 12:00:00,20.822025859981036,2.962100208023192,29.20940782364065,46.92672873480351,34.307149115495754,little sunny,61.67692713131411,12,17.71732091116286,Afternoon
04-09-2022,1900-01-01 16:00:00,20.03152608703592,0.01,35.574086021280046,55.02861555962326,81.9990176651663,rainy,0.20031526087035922,16,19.454529538343216,Evening
10-09-2022,1900-01-01 13:00:00,17.830066180439864,0.03552279239998567,35.88401095515793,55.566531325197815,76.25976227490074,cloudy,0.6333737394057707,13,19.68252037003988,Afternoon
01-09-2022,1900-01-01 16:00:00,19.882515267794147,0.2521348467393283,35.19385115089631,55.12315359247946,87.38896342576672,rainy,5.013074939837632,16,19.929302441583154,Evening
21-09-2022,1900-01-01 15:00:00,20.09720165212414,1.0988462844855926,38.635420668248905,59.76222357102174,32.30488684205465,little sunny,22.083735363994325,15,21.126802902772837,Evening
25-09-2022,1900-01-01 13:00:00,17.906963633666727,0.04701727664026873,39.04821487126923,51.57104626784945,25.702739374798703,sunny,0.8419366629513403,13,12.522831396580216,Afternoon
20-09-2022,1900-01-01 11:00:00,20.6124028534671,2.756544950759444,35.12395344362771,55.51074404346725,35.52655940935251,little sunny,56.81901500874429,11,20.386790599839536,Morning
04-09-2022,1900-01-01 12:00:00,17.841729960575826,0.03920034308614333,37.66453539707001,49.471359345213244,84.8292772832556,rainy,0.6994019357048948,12,11.806823948143233,Afternoon
15-09-2022,1900-01-01 11:00:00,18.600709544040953,0.03770986223485695,29.41993431633169,48.5427934735576,65.4235773291111,cloudy,0.7014301943763732,11,19.12285915722591,Morning
15-09-2022,1900-01-01 11:00:00,18.50599042995488,0.18756262499332726,29.58999928340769,47.8418202180093,68.17220742951505,cloudy,3.4710321431437308,11,18.251820934601614,Morning
26-09-2022,1900-01-01 17:00:00,18.428132028587893,1.2168511743295118,33.17624442446335,48.299738857274214,30.769263362484544,sunny,22.424294099686467,17,15.123494432810865,Evening
08-09-2022,1900-01-01 13:00:00,18.077259932289433,0.01,38.6224794014727,51.63407414610743,83.52949268625463,rainy,0.18077259932289433,13,13.011594744634728,Afternoon
26-09-2022,1900-01-01 11:00:00,20.60261263294928,2.761609572799062,34.56413346177058,55.46510228963549,37.41539870881923,sunny,56.89637227182362,11,20.900968827864908,Morning
24-09-2022,1900-01-01 17:00:00,19.961825948503666,0.09174186380341781,35.33991453532254,47.432004099234874,27.46598402943501,sunny,1.8313351174351549,17,12.092089563912332,Evening
20-09-2022,1900-01-01 11:00:00,20.75109322326707,2.710492283270464,34.98073817308641,54.92503039890536,33.18452333531254,little sunny,56.24567805109141,11,19.944292225818955,Morning
25-09-2022,1900-01-01 17:00:00,19.97538180728677,0.01,35.67414082010739,46.195198486260395,22.06457543062277,sunny,0.1997538180728677,17,10.521057666153006,Evening
08-09-2022,1900-01-01 17:00:00,19.95055452776871,0.0838779318436627,35.55502382229467,47.340725254013705,84.52405519900107,rainy,1.67341125292346,17,11.785701431719033,Evening
14-09-2022,1900-01-01 16:00:00,19.992158608775238,0.06191342672954621,33.66512502640929,54.432128787719726,66.04625048583758,cloudy,1.237783047189872,16,20.767003761310434,Evening
13-09-2022,1900-01-01 11:00:00,18.54579225332376,0.3123440471590367,35.11892156905022,48.63376462682205,83.89344670519804,rainy,5.792667810173854,11,13.514843057771827,Morning
05-09-2022,1900-01-01 17:00:00,19.970580726943084,0.01,35.314173448607086,47.327367619773455,88.90153437585587,rainy,0.19970580726943085,17,12.013194171166369,Evening
25-09-2022,1900-01-01 17:00:00,20.059300863094474,0.15216302872981335,35.89773416294362,47.51906893185827,23.423330439546465,sunny,3.0522839735310145,17,11.62133476891465,Evening
05-09-2022,1900-01-01 13:00:00,18.1579471678181,0.0982657847523293,38.49394634889885,51.447047163051394,89.51825558232551,rainy,1.784304927936981,13,12.953100814152542,Afternoon
28-09-2022,1900-01-01 14:00:00,18.659612488748753,0.023725353600193313,40.12221315726666,57.13663340967287,26.291701217911985,sunny,0.4427059043381473,14,17.01442025240621,Afternoon
09-09-2022,1900-01-01 16:00:00,19.944792297227924,0.01,36.38152572504341,55.24978514313752,83.55137016993051,rainy,0.19944792297227923,16,18.868259418094112,Evening
01-09-2022,1900-01-01 11:00:00,18.383987786612625,0.01,35.62275030153704,47.860583046127154,86.08804245153966,rainy,0.18383987786612627,11,12.237832744590115,Morning
25-09-2022,1900-01-01 16:00:00,19.79855649976523,0.03694711961904301,37.12716038893259,54.6432234030917,26.496193472374653,sunny,0.7314996352812074,16,17.516063014159116,Evening
15-09-2022,1900-01-01 17:00:00,19.819781473324905,0.11119973424887807,33.26402321944095,48.30375909037503,66.0725772726177,cloudy,2.2039544327045664,17,15.03973587093408,Evening
02-09-2022,1900-01-01 14:00:00,17.619195189075647,0.01,35.32436367425189,54.38395791588335,63.93524009323172,cloudy,0.17619195189075648,14,19.05959424163146,Afternoon
16-09-2022,1900-01-01 10:00:00,20.575201946788923,2.279267546678983,32.95453436407964,47.013712911442774,36.07821746255952,little sunny,46.89639006368222,10,14.059178547363132,Morning
03-09-2022,1900-01-01 17:00:00,19.916872030289674,0.01,33.306630435710346,47.81699814858167,67.70329021768828,cloudy,0.19916872030289676,17,14.510367712871322,Evening
13-09-2022,1900-01-01 14:00:00,17.60297099891733,0.01,38.87865156643186,57.07958273136459,85.91934172488307,rainy,0.17602970998917328,14,18.200931164932726,Afternoon
18-09-2022,1900-01-01 17:00:00,18.522754868028173,1.098611694258102,35.356191490848865,52.296015590815365,39.05420797410858,little sunny,20.349315107891936,17,16.9398240999665,Evening
05-09-2022,1900-01-01 15:00:00,18.64909372463428,0.15655454258100016,38.047816253848964,59.05735537279865,86.65784907012826,rainy,2.91960033761032,15,21.00953911894969,Evening
20-09-2022,1900-01-01 15:00:00,19.797577285613453,0.9670245944660221,35.29714691340148,56.00190635879258,39.10192491596457,little sunny,19.144744146030078,15,20.704759445391105,Evening
27-09-2022,1900-01-01 14:00:00,18.69657369976197,0.12250920584173326,39.82008037162632,56.400798552936465,25.99988769875754,sunny,2.2905023959192756,14,16.580718181310147,Afternoon
